Lx,Lz,id,min_Re
14.166666666666666,9.0,2,111.53123272031903
9.166666666666666,4.666666666666667,1,117.33988216536792
6.666666666666667,2.6666666666666665,1,209.62085175834764
12.916666666666666,8.0,1,108.10001842038658
12.916666666666666,8.0,2,108.10001845871261
11.666666666666666,7.0,1,106.146114399054
11.666666666666666,7.0,2,265.5282249629156
10.416666666666666,6.0,1,106.59362191119953
14.166666666666666,9.333333333333334,1,111.98512327882646
14.166666666666666,9.333333333333334,2,111.98512313192712
7.916666666666667,4.0,1,127.133449737059
7.916666666666667,4.0,2,127.13344975495545
9.166666666666666,5.0,1,111.60532983331362
6.666666666666667,3.0,1,172.1207080807653
5.416666666666667,2.3333333333333335,1,243.30584021440563
5.416666666666667,2.3333333333333335,2,243.30584049699962
12.916666666666666,8.333333333333334,1,108.00613461380858
12.916666666666666,8.333333333333334,2,108.00613458919078
11.666666666666666,7.333333333333333,1,105.29804275317291
11.666666666666666,7.333333333333333,2,105.2980427940543
10.416666666666666,6.333333333333333,1,104.58738381208912
10.416666666666666,6.333333333333333,2,287.6519600913065
14.166666666666666,9.666666666666666,1,112.81215908670575
14.166666666666666,9.666666666666666,2,112.81215903406255
7.916666666666667,4.333333333333333,1,117.98736851371967
7.916666666666667,4.333333333333333,2,117.98736848022764
9.166666666666666,5.333333333333333,1,107.46082348827363
6.666666666666667,3.3333333333333335,1,148.17427262786384
5.416666666666667,2.6666666666666665,1,192.20649995239023
12.916666666666666,8.666666666666666,1,108.3508084705468
12.916666666666666,8.666666666666666,2,108.3508084553128
11.666666666666666,7.666666666666667,1,104.99362585096834
11.666666666666666,7.666666666666667,2,104.99362594165987
10.416666666666666,6.666666666666667,1,103.32976034117212
10.416666666666666,6.666666666666667,2,251.63735000512082
14.166666666666666,10.0,1,114.0219599706351
14.166666666666666,10.0,2,114.02196004310906
7.916666666666667,4.666666666666667,1,298.0358621801574
7.916666666666667,4.666666666666667,2,111.61059343846694
9.166666666666666,5.666666666666667,1,104.5697385300258
6.666666666666667,3.6666666666666665,1,132.4115231189385
6.666666666666667,3.6666666666666665,2,221.50675364740707
12.916666666666666,9.0,1,109.137945224377
12.916666666666666,9.0,2,109.13794522784022
5.416666666666667,3.0,1,162.43449764439683
5.416666666666667,3.0,2,277.9377491746202
11.666666666666666,8.0,1,105.22233101310717
11.666666666666666,8.0,2,105.22233111958249
10.416666666666666,7.0,1,102.76681420787229
10.416666666666666,7.0,2,102.76681420211213
7.916666666666667,5.0,1,107.27977092997615
7.916666666666667,5.0,2,293.22532761921093
7.916666666666667,5.0,3,293.22532761461304
9.166666666666666,6.0,1,102.73265647498303
12.916666666666666,9.333333333333334,1,110.38234059076538
12.916666666666666,9.333333333333334,2,110.38234057750765
6.666666666666667,4.0,1,283.61383945700385
6.666666666666667,4.0,2,283.61383938440514
11.666666666666666,8.333333333333334,1,105.99077471624945
11.666666666666666,8.333333333333334,2,105.99077469451191
5.416666666666667,3.3333333333333335,1,221.14799165396317
5.416666666666667,3.3333333333333335,2,144.3659796922503
10.416666666666666,7.333333333333333,1,102.8796116857234
7.916666666666667,5.333333333333333,1,290.34633984527017
7.916666666666667,5.333333333333333,2,290.34633994294177
9.166666666666666,6.333333333333333,1,101.84401944449465
9.166666666666666,6.333333333333333,2,274.6302729812044
12.916666666666666,9.666666666666666,1,112.11081085778765
12.916666666666666,9.666666666666666,2,112.11081087613707
6.666666666666667,4.333333333333333,1,115.18307909445647
6.666666666666667,4.333333333333333,2,276.0885041616863
11.666666666666666,8.666666666666666,1,107.32299789459861
11.666666666666666,8.666666666666666,2,107.32299801426068
5.416666666666667,3.6666666666666665,1,266.96848650445315
5.416666666666667,3.6666666666666665,2,133.7253773913725
5.416666666666667,3.6666666666666665,3,133.72537721798406
10.416666666666666,7.666666666666667,1,103.67983465155139
10.416666666666666,7.666666666666667,2,103.67983452274584
7.916666666666667,5.666666666666667,1,103.30006536307468
7.916666666666667,5.666666666666667,2,289.3434208735346
7.916666666666667,5.666666666666667,3,247.69107995163728
