physical_id,segment_index,Re,group,from_Lx,from_Lz,target_Lx,target_Lz,cont,dmu,target_mu,ns,T,seed,symm,out_dir,seed_exists
re400_lx2pi_lzpi_003,2,400.0,E,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_003/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_003/to_ghc/02_lz,true
re400_lx2pi_lzpi_005,1,400.0,E,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_005/to_ghc/01_diag,true
re400_lx2pi_lzpi_005,2,400.0,E,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_005/to_ghc/02_lz,true
re400_lx2pi_lzpi_006,1,400.0,E,6.283185307179586,3.141592653589793,5.511566576198634,2.755783288099317,Diag,-0.01,6.1621187634479595,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_006/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_006/to_ghc/01_diag,true
re400_lx2pi_lzpi_006,2,400.0,E,5.511566576198634,2.755783288099317,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/re400_lx2pi_lzpi_006/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/re400_lx2pi_lzpi_006/to_ghc/02_lz,true
ghc_re400_alpha1p14_gamma2p5_low_shear_002,0,400.0,A,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_002/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_007,0,400.0,B,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_007/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_001,0,400.0,C,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_001/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_C.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_001/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_003,0,400.0,E,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_003/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_003/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_004,0,400.0,E,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_004/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_005,0,400.0,E,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_005/to_ghc/00_already_target,true
ghc_re400_alpha1p14_gamma2p5_low_shear_006,0,400.0,E,5.511566576198634,2.5132741228718345,5.511566576198634,2.5132741228718345,already_target,0.0,NaN,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/ghc_re400_alpha1p14_gamma2p5_low_shear_006/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/ghc_re400_alpha1p14_gamma2p5_low_shear_006/to_ghc/00_already_target,true
hkw_re400_alpha1p14_gamma1p67_low_shear_001,1,400.0,A,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_001/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_001/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_007,1,400.0,A,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_007/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_007/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_009,1,400.0,A,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_009/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_009/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_010,1,400.0,A,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_010/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_A.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_010/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_005,1,400.0,B,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_005/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_005/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_006,1,400.0,B,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_006/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_006/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_011,1,400.0,B,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_011/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_B.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_011/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_008,1,400.0,E,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_008/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_E.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_008/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_002,1,400.0,G,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_002/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_002/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_003,1,400.0,G,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_003/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_003/to_ghc/01_lz,true
hkw_re400_alpha1p14_gamma1p67_low_shear_004,1,400.0,G,5.511566576198634,3.762386411812926,5.511566576198634,2.5132741228718345,Lz,-0.01,2.5132741228718345,80,10.0,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/equilibria/hkw_re400_alpha1p14_gamma1p67_low_shear_004/ubest.nc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/symm_files/symm_G.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/catalog/dns_geometry_to_ghc/hkw_re400_alpha1p14_gamma1p67_low_shear_004/to_ghc/01_lz,true
