label,t,I,D,E
lower_Re_attempt step 1 Re 410.251,10.352569097208935,1.6968807674765067,1.6716680830915909,0.040973162171888816
lower_Re_attempt step 1 Re 410.251,10.414933971288505,1.69690080548439,1.671681296893021,0.04097348044864933
lower_Re_attempt step 1 Re 410.251,10.477298845368077,1.6969206607553895,1.6716954115917346,0.04097378074463466
lower_Re_attempt step 1 Re 410.251,10.539663719447649,1.6969403091748414,1.6717103925029477,0.04097406281655032
lower_Re_attempt step 1 Re 410.251,10.602028593527221,1.6969597288091187,1.6717262037977796,0.040974326446988854
lower_Re_attempt step 1 Re 410.251,10.664393467606793,1.6969789000163118,1.6717428086862132,0.040974571443923025
lower_Re_attempt step 1 Re 410.251,10.726758341686365,1.6969978054808394,1.6717601695555921,0.0409747976408877
lower_Re_attempt step 1 Re 410.251,10.789123215765937,1.6970164302134465,1.6717782480918184,0.04097500489719597
lower_Re_attempt step 1 Re 410.251,10.851488089845509,1.6970347615512056,1.6717970053902804,0.040975193098054405
lower_Re_attempt step 1 Re 410.251,10.91385296392508,1.6970527891575171,1.6718164020562634,0.04097536215457749
lower_Re_attempt step 1 Re 410.251,10.976217838004652,1.6970705049705128,1.6718363983184121,0.04097551200259639
lower_Re_attempt step 1 Re 410.251,11.038582712084224,1.6970879032430959,1.671856954136671,0.04097564260098286
lower_Re_attempt step 1 Re 410.251,11.100947586163796,1.6971049805292273,1.6718780292863402,0.04097575393347545
lower_Re_attempt step 1 Re 410.251,11.163312460243368,1.6971217354451387,1.6718995835500539,0.04097584600673703
lower_Re_attempt step 1 Re 410.251,11.22567733432294,1.69713816866384,1.6719215768434963,0.04097591885040124
lower_Re_attempt step 1 Re 410.251,11.288042208402512,1.6971542829151185,1.6719439693266105,0.04097597251709067
lower_Re_attempt step 1 Re 410.251,11.350407082482084,1.697170082985537,1.671966721501782,0.04097600708233357
lower_Re_attempt step 1 Re 410.251,11.412771956561656,1.6971855757182344,1.6719897942987882,0.0409760226443779
lower_Re_attempt step 1 Re 410.251,11.475136830641228,1.6972007695924536,1.672013149181618,0.04097601932138943
lower_Re_attempt step 1 Re 410.251,11.5375017047208,1.6972156748308336,1.6720367481899336,0.040975997251226755
lower_Re_attempt step 1 Re 410.251,11.599866578800372,1.6972303033347496,1.6720605540614337,0.040975956591882745
lower_Re_attempt step 1 Re 410.251,11.662231452879944,1.6972446682752778,1.6720845303831489,0.04097589751950505
lower_Re_attempt step 1 Re 410.251,11.724596326959515,1.6972587840931939,1.6721086416832018,0.04097582022832597
lower_Re_attempt step 1 Re 410.251,11.786961201039087,1.6972726664989752,1.6721328535075026,0.040975724930493666
lower_Re_attempt step 1 Re 410.251,11.84932607511866,1.6972863324727996,1.6721571324811744,0.04097561185580486
lower_Re_attempt step 1 Re 410.251,11.911690949198231,1.6972998002296644,1.6721814463569176,0.04097548125120991
lower_Re_attempt step 1 Re 410.251,11.974055823277803,1.697313088379861,1.6722057640823924,0.0409753333770676
lower_Re_attempt step 1 Re 410.251,12.036420697357375,1.6973262164635774,1.6722300557734129,0.040975168508588344
lower_Re_attempt step 1 Re 410.251,12.098785571436947,1.6973392045131597,1.6722542928496456,0.04097498693455189
lower_Re_attempt step 1 Re 410.251,12.161150445516519,1.6973520727312277,1.672278448121133,0.040974788956061436
lower_Re_attempt step 1 Re 410.251,12.22351531959609,1.6973648414906726,1.67230249583,0.040974574886331806
lower_Re_attempt step 1 Re 410.251,12.285880193675663,1.6973775313346575,1.6723264116757677,0.04097434505038494
lower_Re_attempt step 1 Re 410.251,12.348245067755235,1.6973901629766175,1.672350172824221,0.04097409978465355
lower_Re_attempt step 1 Re 410.251,12.410609941834807,1.6974027572087238,1.672373757894392,0.04097383943618812
lower_Re_attempt step 1 Re 410.251,12.472974815914379,1.697415333935036,1.6723971469277008,0.040973564359139375
lower_Re_attempt step 22 Re 425.000,0.0,1.7721208250194327,1.7398677122122606,0.04431891761522678
lower_Re_attempt step 22 Re 425.000,0.06483218983269988,1.7721088089721382,1.7399807332689954,0.04431761548300597
lower_Re_attempt step 22 Re 425.000,0.12966437966539976,1.772095639976675,1.7400900289673253,0.04431625055954522
lower_Re_attempt step 22 Re 425.000,0.19449656949809965,1.7720817345462296,1.7401955427677847,0.04431482565660369
lower_Re_attempt step 22 Re 425.000,0.2593287593307995,1.7720675055584512,1.740297237146843,0.04431334356439923
lower_Re_attempt step 22 Re 425.000,0.3241609491634994,1.7720533603948692,1.7403950934241692,0.044311807043255776
lower_Re_attempt step 22 Re 425.000,0.3889931389961993,1.7720396992045,1.7404891114815149,0.044310218816113245
lower_Re_attempt step 22 Re 425.000,0.45382532882889914,1.7720269129033348,1.74057930944931,0.04430858156063102
lower_Re_attempt step 22 Re 425.000,0.518657518661599,1.7720153817400217,1.740665723292515,0.04430689790254232
lower_Re_attempt step 22 Re 425.000,0.5834897084942989,1.7720054732590462,1.7407484063040202,0.044305170408897525
lower_Re_attempt step 22 Re 425.000,0.6483218983269988,1.7719975406449462,1.7408274286206664,0.044303401581665805
lower_Re_attempt step 22 Re 425.000,0.7131540881596987,1.7719919214120123,1.7409028765646748,0.0443015938522065
lower_Re_attempt step 22 Re 425.000,0.7779862779923986,1.771988935526789,1.7409748519250452,0.04429974957608329
lower_Re_attempt step 22 Re 425.000,0.8428184678250984,1.7719888836749529,1.7410434713089051,0.04429787102836229
lower_Re_attempt step 22 Re 425.000,0.9076506576577983,1.7719920463865808,1.7411088653255713,0.04429596039899446
lower_Re_attempt step 22 Re 425.000,0.9724828474904982,1.7719986824972254,1.741171177604559,0.04429401978901939
lower_Re_attempt step 22 Re 425.000,1.037315037323198,1.7720090273422255,1.7412305639924277,0.04429205120868092
lower_Re_attempt step 22 Re 425.000,1.1021472271558979,1.7720232919575583,1.7412871916506145,0.04429005657377792
lower_Re_attempt step 22 Re 425.000,1.1669794169885979,1.772041662130042,1.7413412379710977,0.04428803770327984
lower_Re_attempt step 22 Re 425.000,1.2318116068212976,1.7720642972676266,1.7413928893872694,0.04428599631737449
lower_Re_attempt step 22 Re 425.000,1.2966437966539976,1.772091329005454,1.7414423404883173,0.04428393403964188
lower_Re_attempt step 22 Re 425.000,1.3614759864866974,1.7721228607443327,1.741489792923129,0.044281852394448686
lower_Re_attempt step 22 Re 425.000,1.4263081763193974,1.7721589671503075,1.7415354541614123,0.044279752806013234
lower_Re_attempt step 22 Re 425.000,1.4911403661520972,1.7721996933218358,1.741579536130521,0.04427763659931953
lower_Re_attempt step 22 Re 425.000,1.5559725559847972,1.772245054239201,1.7416222542348465,0.0442755050046262
lower_Re_attempt step 22 Re 425.000,1.620804745817497,1.7722950343293515,1.7416638262530872,0.0442733591593454
lower_Re_attempt step 22 Re 425.000,1.6856369356501968,1.772349587450688,1.741704470975363,0.04427120010515139
lower_Re_attempt step 22 Re 425.000,1.7504691254828968,1.7724086366562575,1.741744406862118,0.04426902879460247
lower_Re_attempt step 22 Re 425.000,1.8153013153155966,1.7724720742594042,1.7417838507367556,0.044266846092310186
lower_Re_attempt step 22 Re 425.000,1.8801335051482966,1.7725397620459205,1.7418230169556275,0.04426465278589725
lower_Re_attempt step 22 Re 425.000,1.9449656949809964,1.77261153128005,1.7418621160732903,0.04426244958449018
lower_Re_attempt step 22 Re 425.000,2.0097978848136964,1.7726871830642112,1.7419013534883139,0.044260237120572796
lower_Re_attempt step 22 Re 425.000,2.074630074646396,1.7727664890623647,1.7419409281233653,0.044258015959384764
lower_Re_attempt step 22 Re 425.000,2.139462264479096,1.7728491922705247,1.7419810313884898,0.04425578660373915
lower_Re_attempt step 22 Re 425.000,2.2042944543117957,1.7729350080962827,1.742021846423085,0.044253549505927636
lower_Re_attempt step 22 Re 425.000,2.269126644144496,1.7730236243786552,1.7420635467599843,0.04425130506621428
lower_Re_attempt step 22 Re 425.000,2.3339588339771957,1.773114702502188,1.742106295144523,0.04424905363836924
lower_Re_attempt step 22 Re 425.000,2.3987910238098955,1.7732078790585686,1.7421502423781141,0.04424679554040641
lower_Re_attempt step 22 Re 425.000,2.4636232136425953,1.7733027672599122,1.7421955265707432,0.044244531061366055
lower_Re_attempt step 22 Re 425.000,2.5284554034752955,1.7733989588712542,1.7422422726262012,0.04424226047405863
lower_Re_attempt step 22 Re 425.000,2.5932875933079953,1.773496024222965,1.742290591088445,0.04423998403490528
lower_Re_attempt step 22 Re 425.000,2.658119783140695,1.7735935137257928,1.742340577189581,0.044237701989506335
lower_Re_attempt step 22 Re 425.000,2.722951972973395,1.7736909609228053,1.7423923100825984,0.04423541458633599
lower_Re_attempt step 22 Re 425.000,2.7877841628060946,1.7737878837907297,1.742445852267028,0.044233122081332385
lower_Re_attempt step 22 Re 425.000,2.852616352638795,1.773883787946632,1.7425012495748256,0.04423082475226817
lower_Re_attempt step 22 Re 425.000,2.9174485424714947,1.773978166706876,1.7425585303533548,0.044228522900424554
lower_Re_attempt step 22 Re 425.000,2.9822807323041944,1.7740705022042842,1.742617704753883,0.044226216854075615
lower_Re_attempt step 22 Re 425.000,3.047112922136894,1.7741602702605002,1.742678764538617,0.04422390698359513
lower_Re_attempt step 22 Re 425.000,3.1119451119695944,1.7742469408241466,1.7427416825770687,0.044221593703751096
lower_Re_attempt step 22 Re 425.000,3.1767773018022942,1.7743299826229144,1.7428064134833368,0.044219277486950335
