Lx,Lz,alpha,gamma,id,residual
10.0,9.333333333333334,0.6283185307179586,0.6731984257692414,3,NaN
10.0,9.666666666666666,0.6283185307179586,0.6499846869496124,3,NaN
10.0,10.0,0.6283185307179586,0.6283185307179586,3,NaN
10.416666666666666,2.6666666666666665,0.6031857894892403,2.356194490192345,3,NaN
10.416666666666666,3.0,0.6031857894892403,2.0943951023931953,3,NaN
10.416666666666666,3.3333333333333335,0.6031857894892403,1.8849555921538759,3,NaN
10.416666666666666,3.6666666666666665,0.6031857894892403,1.71359599286716,3,NaN
10.416666666666666,4.0,0.6031857894892403,1.5707963267948966,3,NaN
10.416666666666666,4.333333333333333,0.6031857894892403,1.4499658401183662,3,NaN
10.416666666666666,4.666666666666667,0.6031857894892403,1.3463968515384828,3,NaN
10.416666666666666,5.0,0.6031857894892403,1.2566370614359172,3,NaN
10.416666666666666,5.333333333333333,0.6031857894892403,1.1780972450961724,3,NaN
10.416666666666666,5.666666666666667,0.6031857894892403,1.1087974071493387,3,NaN
10.416666666666666,6.0,0.6031857894892403,1.0471975511965976,3,NaN
10.416666666666666,6.333333333333333,0.6031857894892403,0.9920818906073031,3,NaN
10.416666666666666,6.666666666666667,0.6031857894892403,0.9424777960769379,3,NaN
10.416666666666666,7.0,0.6031857894892403,0.8975979010256552,3,NaN
10.416666666666666,7.333333333333333,0.6031857894892403,0.85679799643358,3,NaN
10.416666666666666,7.666666666666667,0.6031857894892403,0.8195459096321199,3,NaN
10.416666666666666,8.0,0.6031857894892403,0.7853981633974483,3,NaN
10.416666666666666,8.333333333333334,0.6031857894892403,0.7539822368615503,3,NaN
10.416666666666666,8.666666666666666,0.6031857894892403,0.7249829200591831,3,NaN
10.416666666666666,9.0,0.6031857894892403,0.6981317007977318,3,NaN
10.416666666666666,9.333333333333334,0.6031857894892403,0.6731984257692414,3,NaN
10.416666666666666,9.666666666666666,0.6031857894892403,0.6499846869496124,3,NaN
10.416666666666666,10.0,0.6031857894892403,0.6283185307179586,3,NaN
10.833333333333334,2.6666666666666665,0.5799863360473464,2.356194490192345,3,NaN
10.833333333333334,3.0,0.5799863360473464,2.0943951023931953,3,NaN
10.833333333333334,3.3333333333333335,0.5799863360473464,1.8849555921538759,3,NaN
10.833333333333334,3.6666666666666665,0.5799863360473464,1.71359599286716,3,NaN
10.833333333333334,4.0,0.5799863360473464,1.5707963267948966,3,NaN
10.833333333333334,4.333333333333333,0.5799863360473464,1.4499658401183662,3,NaN
10.833333333333334,4.666666666666667,0.5799863360473464,1.3463968515384828,3,NaN
10.833333333333334,5.0,0.5799863360473464,1.2566370614359172,3,NaN
10.833333333333334,5.333333333333333,0.5799863360473464,1.1780972450961724,3,NaN
10.833333333333334,5.666666666666667,0.5799863360473464,1.1087974071493387,3,NaN
10.833333333333334,6.0,0.5799863360473464,1.0471975511965976,3,NaN
10.833333333333334,6.333333333333333,0.5799863360473464,0.9920818906073031,3,NaN
10.833333333333334,6.666666666666667,0.5799863360473464,0.9424777960769379,3,NaN
10.833333333333334,7.0,0.5799863360473464,0.8975979010256552,3,NaN
10.833333333333334,7.333333333333333,0.5799863360473464,0.85679799643358,3,NaN
10.833333333333334,7.666666666666667,0.5799863360473464,0.8195459096321199,3,NaN
10.833333333333334,8.0,0.5799863360473464,0.7853981633974483,3,NaN
10.833333333333334,8.333333333333334,0.5799863360473464,0.7539822368615503,3,NaN
10.833333333333334,8.666666666666666,0.5799863360473464,0.7249829200591831,3,NaN
10.833333333333334,9.0,0.5799863360473464,0.6981317007977318,3,NaN
10.833333333333334,9.333333333333334,0.5799863360473464,0.6731984257692414,3,NaN
10.833333333333334,9.666666666666666,0.5799863360473464,0.6499846869496124,3,NaN
10.833333333333334,10.0,0.5799863360473464,0.6283185307179586,3,NaN
