timestamp,case,group,J,K,L,sol_id,status,error,job_dir
2026-03-09T23:14:17,re400_lx10_lz6,G,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol002
2026-03-09T23:14:17,re400_lx10_lz6,G,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol002
2026-03-09T23:37:54,re400_lx10_lz6,E,1,4,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol005
2026-03-09T23:43:13,re400_lx10_lz6,E,1,4,5,9,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/dns_findsoln/sol009
2026-03-09T23:45:49,re400_lx10_lz6,F,2,4,9,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_9/dns_findsoln/sol001
2026-03-10T00:14:28,re400_lx10_lz6,E,1,3,5,9,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol009
2026-03-10T00:22:50,re400_lx10_lz6,E,1,3,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T00:23:35,re400_lx10_lz6,F,2,4,8,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_8/dns_findsoln/sol001
2026-03-10T00:23:35,re400_lx10_lz6,F,2,4,7,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_7/dns_findsoln/sol001
2026-03-10T00:23:35,re400_lx10_lz6,F,2,4,6,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_6/dns_findsoln/sol001
2026-03-10T00:23:35,re400_lx10_lz6,F,2,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T00:23:35,re400_lx10_lz6,F,1,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T00:23:35,re400_lx10_lz6,F,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/F/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T00:49:14,re400_lx10_lz6,G,1,4,5,9,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol009
2026-03-10T00:49:14,re400_lx10_lz6,G,1,3,5,9,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol009
2026-03-10T00:52:57,re400_lx10_lz6,G,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol004
2026-03-10T01:05:00,re400_lx10_lz6,G,2,4,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol006
2026-03-10T01:09:31,re400_lx2pi_lzpi,A,2,4,6,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_2_4_6/dns_findsoln/sol001
2026-03-10T01:09:31,re400_lx2pi_lzpi,A,2,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T01:09:31,re400_lx2pi_lzpi,A,1,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T01:09:31,re400_lx2pi_lzpi,A,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T01:19:44,re400_lx2pi_lzpi,A,2,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_2_4_5/dns_findsoln/sol002
2026-03-10T01:19:44,re400_lx2pi_lzpi,A,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T01:19:44,re400_lx2pi_lzpi,A,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T01:40:52,re400_lx10_lz6,G,2,4,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol007
2026-03-10T02:06:21,re400_lx10_lz6,G,2,4,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol005
2026-03-10T02:26:38,re400_lx10_lz6,G,1,4,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol006
2026-03-10T02:44:37,re400_lx10_lz6,G,2,4,5,8,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_2_4_5/dns_findsoln/sol008
2026-03-10T02:59:39,re400_lx10_lz6,G,1,4,5,4,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol004
2026-03-10T02:59:39,re400_lx10_lz6,G,1,3,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T02:59:55,re400_lx2pi_lzpi,A,2,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_2_4_5/dns_findsoln/sol003
2026-03-10T03:00:44,re400_lx10_lz6,G,1,4,5,5,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol005
2026-03-10T03:00:44,re400_lx10_lz6,G,1,3,5,5,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T03:23:27,re400_lx10_lz6,G,1,4,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol007
2026-03-10T04:12:13,re400_lx10_lz6,G,1,3,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol006
2026-03-10T04:18:02,re400_lx2pi_lzpi,A,1,3,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T04:19:27,re400_lx2pi_lzpi,A,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_2_4_5/dns_findsoln/sol004
2026-03-10T04:33:00,re400_lx2pi_lzpi,A,1,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T04:35:26,re400_lx2pi_lzpi,B,2,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_2_4_5/dns_findsoln/sol002
2026-03-10T04:35:26,re400_lx2pi_lzpi,B,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T04:35:26,re400_lx2pi_lzpi,B,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T04:43:36,re400_lx10_lz6,G,1,3,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol007
2026-03-10T04:44:59,re400_lx10_lz6,G,1,4,5,8,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_4_5/dns_findsoln/sol008
2026-03-10T05:02:37,re400_lx2pi_lzpi,A,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T05:11:50,re400_lx10_lz6,G,1,3,5,8,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/G/jkl_1_3_5/dns_findsoln/sol008
2026-03-10T05:25:07,re400_lx2pi_lzpi,C,2,4,5,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_2_4_5/dns_findsoln/sol002
2026-03-10T05:25:07,re400_lx2pi_lzpi,C,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T05:25:07,re400_lx2pi_lzpi,C,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T05:36:57,re400_lx2pi_lzpi,B,2,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T05:37:14,re400_lx2pi_lzpi,A,1,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_4_5/dns_findsoln/sol004
2026-03-10T05:47:16,re400_lx2pi_lzpi,B,1,4,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T05:47:16,re400_lx2pi_lzpi,B,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T05:57:30,re400_lx2pi_lzpi,B,2,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_2_4_5/dns_findsoln/sol003
2026-03-10T06:12:48,re400_lx2pi_lzpi,C,2,4,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_2_4_5/dns_findsoln/sol003
2026-03-10T06:12:48,re400_lx2pi_lzpi,C,1,4,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T06:12:48,re400_lx2pi_lzpi,C,1,3,5,3,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T06:15:34,re400_lx2pi_lzpi,B,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T06:38:47,re400_lx2pi_lzpi,C,2,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T07:18:50,re400_lx2pi_lzpi,A,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/A/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T07:22:47,re400_lx2pi_lzpi,C,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_2_4_5/dns_findsoln/sol004
2026-03-10T07:23:41,re400_lx2pi_lzpi,B,1,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T07:45:02,re400_lx2pi_lzpi,C,1,4,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_4_5/dns_findsoln/sol005
2026-03-10T07:45:41,re400_lx2pi_lzpi,C,1,4,5,4,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_4_5/dns_findsoln/sol004
2026-03-10T07:45:41,re400_lx2pi_lzpi,C,1,3,5,4,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T07:48:35,re400_lx2pi_lzpi,C,1,3,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol006
2026-03-10T07:51:18,re400_lx2pi_lzpi,B,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/B/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T08:09:37,re400_lx2pi_lzpi,C,1,3,5,5,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T08:10:00,re400_lx2pi_lzpi,C,1,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T08:52:53,re400_lx2pi_lzpi,C,1,3,5,7,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol007
2026-03-10T09:02:44,re400_lx2pi_lzpi,D,1,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T09:22:24,re400_lx2pi_lzpi,D,1,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T09:31:21,re400_lx2pi_lzpi,D,2,4,6,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_2_4_6/dns_findsoln/sol001
2026-03-10T09:41:21,re400_lx2pi_lzpi,C,1,3,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/C/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T09:47:00,re400_lx2pi_lzpi,D,1,3,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol004
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,3,5,9,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_3_5_9/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,3,4,9,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_3_4_9/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,2,4,9,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_9/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,2,4,8,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_8/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,2,4,7,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_7/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,2,4,6,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_6/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,2,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,1,4,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T10:00:36,re400_lx2pi_lzpi,E,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T10:14:57,re400_lx2pi_lzpi,D,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T10:32:26,re400_lx2pi_lzpi,D,1,3,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T10:35:33,re400_lx2pi_lzpi,D,1,3,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T10:44:32,re400_lx2pi_lzpi,E,2,4,6,2,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_6/dns_findsoln/sol002
2026-03-10T10:44:32,re400_lx2pi_lzpi,E,2,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_5/dns_findsoln/sol002
2026-03-10T10:44:32,re400_lx2pi_lzpi,E,1,4,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T10:44:32,re400_lx2pi_lzpi,E,1,3,5,2,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol002
2026-03-10T10:55:09,re400_lx2pi_lzpi,D,1,3,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol006
2026-03-10T11:13:52,re400_lx2pi_lzpi,D,2,4,5,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_2_4_5/dns_findsoln/sol001
2026-03-10T11:14:15,re400_lx2pi_lzpi,E,1,3,5,7,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol007
2026-03-10T11:24:21,re400_lx2pi_lzpi,D,1,4,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T11:24:21,re400_lx2pi_lzpi,D,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/D/jkl_1_3_5/dns_findsoln/sol001
2026-03-10T11:47:13,re400_lx2pi_lzpi,E,2,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_5/dns_findsoln/sol004
2026-03-10T11:48:10,re400_lx2pi_lzpi,E,1,4,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_4_5/dns_findsoln/sol005
2026-03-10T12:00:39,re400_lx2pi_lzpi,E,2,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_2_4_5/dns_findsoln/sol003
2026-03-10T12:16:57,re400_lx2pi_lzpi,F,2,4,9,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_2_4_9/dns_findsoln/sol001
2026-03-10T12:18:17,re400_lx2pi_lzpi,E,1,3,5,6,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol006
2026-03-10T12:29:03,re400_lx2pi_lzpi,F,1,4,5,2,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_4_5/dns_findsoln/sol002
2026-03-10T12:37:47,re400_lx2pi_lzpi,F,1,3,5,3,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_1_3_5/dns_findsoln/sol003
2026-03-10T13:06:48,re400_lx2pi_lzpi,E,1,3,5,5,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_3_5/dns_findsoln/sol005
2026-03-10T13:12:46,re400_lx2pi_lzpi,E,1,4,5,4,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_4_5/dns_findsoln/sol004
2026-03-10T13:18:16,re400_lx2pi_lzpi,E,1,4,5,3,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/E/jkl_1_4_5/dns_findsoln/sol003
2026-03-10T13:21:40,re400_lx2pi_lzpi,F,2,4,8,1,not_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/F/jkl_2_4_8/dns_findsoln/sol001
2026-03-10T13:31:15,re400_lx2pi_lzpi,G,1,4,5,1,ok,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_4_5/dns_findsoln/sol001
2026-03-10T13:31:15,re400_lx2pi_lzpi,G,1,3,5,1,skip_after_converged,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx2pi_lzpi/G/jkl_1_3_5/dns_findsoln/sol001
