timestamp,case,group,J,K,L,sol_id,status,min_Re,error,csv_path
2026-03-08T00:50:05,re400_lx10_lz6,C,1,3,5,5,ok,271.63918149499267,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol005.csv
2026-03-08T00:50:12,re400_lx10_lz6,C,1,3,5,3,ok,105.02351271167561,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol003.csv
2026-03-08T00:50:20,re400_lx10_lz6,C,1,3,5,6,ok,309.6606625956104,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol006.csv
2026-03-08T00:50:22,re400_lx10_lz6,C,1,3,5,7,ok,397.4427554891639,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol007.csv
2026-03-08T00:50:27,re400_lx10_lz6,C,1,3,5,9,ok,336.5675157774064,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol009.csv
2026-03-08T00:50:28,re400_lx10_lz6,C,1,3,5,8,ok,303.20672731849646,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_3_5/bifurcations/bif_C_sol008.csv
2026-03-08T00:51:02,re400_lx10_lz6,C,1,4,5,2,ok,309.66066262913034,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol002.csv
2026-03-08T00:51:09,re400_lx10_lz6,C,1,4,5,1,ok,309.6606622648902,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol001.csv
2026-03-08T00:51:47,re400_lx10_lz6,C,1,4,5,4,ok,309.66066280364845,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol004.csv
2026-03-08T00:51:59,re400_lx10_lz6,C,1,4,5,5,ok,326.3615370117293,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol005.csv
2026-03-08T00:52:02,re400_lx10_lz6,C,1,4,5,3,ok,214.98948724234742,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol003.csv
2026-03-08T00:52:34,re400_lx10_lz6,C,1,4,5,7,ok,340.6836702681712,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol007.csv
2026-03-08T00:52:47,re400_lx10_lz6,C,1,4,5,6,ok,207.48260350925753,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_1_4_5/bifurcations/bif_C_sol006.csv
2026-03-08T00:55:12,re300_lx2pi_lzpi,C,3,5,11,1,ok,174.83745552595607,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re300_lx2pi_lzpi/C/jkl_3_5_11/bifurcations/bif_C_sol001.csv
2026-03-08T00:55:22,re400_lx10_lz6,C,2,4,5,1,ok,286.3844836069128,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol001.csv
2026-03-08T00:59:49,re400_lx10_lz6,C,2,4,5,3,ok,271.0813995632329,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol003.csv
2026-03-08T01:00:10,re400_lx10_lz6,C,2,4,5,4,ok,287.94848836143,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol004.csv
2026-03-08T01:01:18,re400_lx10_lz6,C,2,4,5,6,ok,388.4217580785977,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol006.csv
2026-03-08T01:02:40,re400_lx10_lz6,C,2,4,5,5,ok,381.8415517471374,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol005.csv
2026-03-08T01:07:19,re400_lx10_lz6,C,2,4,5,7,ok,149.2553606921865,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol007.csv
2026-03-08T01:07:25,re400_lx10_lz6,C,2,4,5,2,ok,146.32589742654034,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_5/bifurcations/bif_C_sol002.csv
2026-03-08T01:10:49,re400_lx10_lz6,C,2,4,6,2,ok,371.4326573707591,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol002.csv
2026-03-08T01:11:36,re400_lx10_lz6,C,2,4,6,1,ok,226.05530037610168,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol001.csv
2026-03-08T01:12:52,re400_lx10_lz6,C,2,4,6,3,ok,366.488134651024,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol003.csv
2026-03-08T01:13:36,re400_lx10_lz6,C,2,4,6,5,ok,388.7930747389293,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol005.csv
2026-03-08T01:14:26,re400_lx10_lz6,C,2,4,6,4,ok,383.66614119678036,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol004.csv
2026-03-08T01:16:49,re400_lx10_lz6,C,2,4,7,1,ok,371.53847906549544,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol001.csv
2026-03-08T01:19:53,re400_lx10_lz6,C,2,4,7,3,ok,370.81853494244245,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol003.csv
2026-03-08T01:20:58,re400_lx10_lz6,C,2,4,7,2,ok,194.50113916207883,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol002.csv
2026-03-08T01:21:13,re400_lx10_lz6,B,2,4,9,1,ok,172.87243704256392,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_2_4_9/bifurcations/bif_B_sol001.csv
2026-03-08T01:26:57,re400_lx10_lz6,C,2,4,7,6,ok,385.6373692068694,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol006.csv
2026-03-08T01:27:13,re400_lx10_lz6,C,2,4,6,6,ok,281.80194260364453,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_6/bifurcations/bif_C_sol006.csv
2026-03-08T01:27:57,re400_lx10_lz6,C,2,4,7,4,ok,355.19680195202585,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol004.csv
2026-03-08T01:33:00,re400_lx10_lz6,C,2,4,7,5,ok,273.3229748006662,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_7/bifurcations/bif_C_sol005.csv
2026-03-08T01:36:01,re400_lx10_lz6,C,2,4,8,2,ok,283.4457706044307,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_8/bifurcations/bif_C_sol002.csv
2026-03-08T01:37:57,re400_lx10_lz6,C,2,4,8,1,ok,361.7724503001693,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_8/bifurcations/bif_C_sol001.csv
2026-03-08T01:38:48,re400_lx10_lz6,C,2,4,8,4,ok,265.2063560887641,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_8/bifurcations/bif_C_sol004.csv
2026-03-08T01:39:39,re400_lx10_lz6,C,2,4,8,3,ok,297.39794070348876,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_8/bifurcations/bif_C_sol003.csv
2026-03-08T01:45:23,re400_lx10_lz6,C,2,4,8,5,ok,328.59559928204493,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_8/bifurcations/bif_C_sol005.csv
2026-03-08T01:46:05,re400_lx10_lz6,C,2,4,9,1,ok,385.2243070744198,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_9/bifurcations/bif_C_sol001.csv
2026-03-08T01:53:51,re400_lx10_lz6,C,2,4,9,2,ok,327.904208600929,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_9/bifurcations/bif_C_sol002.csv
2026-03-08T03:04:55,re400_lx10_lz6,C,2,4,9,4,ok,335.56911081312603,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_9/bifurcations/bif_C_sol004.csv
2026-03-08T03:09:30,re400_lx10_lz6,B,3,5,9,1,ok,217.79174443096758,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_3_5_9/bifurcations/bif_B_sol001.csv
2026-03-08T03:12:53,re400_lx10_lz6,B,3,5,10,1,ok,337.34941683926144,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_3_5_10/bifurcations/bif_B_sol001.csv
2026-03-08T03:13:16,re400_lx10_lz6,D,1,3,5,1,ok,105.02351256805997,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol001.csv
2026-03-08T03:13:21,re400_lx10_lz6,D,1,3,5,2,ok,334.36772864142574,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol002.csv
2026-03-08T03:13:42,re400_lx10_lz6,D,1,3,5,3,ok,110.9980780085438,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol003.csv
2026-03-08T03:13:53,re400_lx10_lz6,D,1,3,5,4,ok,285.88914874780914,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol004.csv
2026-03-08T03:14:17,re400_lx10_lz6,D,1,3,5,5,ok,105.02351256895881,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol005.csv
2026-03-08T03:14:21,re400_lx10_lz6,D,1,3,5,6,ok,334.36772797200535,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol006.csv
2026-03-08T03:14:28,re400_lx10_lz6,D,1,3,5,7,ok,298.26779996658894,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol007.csv
2026-03-08T03:14:40,re400_lx10_lz6,D,1,3,5,8,ok,285.88914885658926,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol008.csv
2026-03-08T03:14:47,re400_lx10_lz6,D,1,3,5,9,ok,298.2678000214471,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_3_5/bifurcations/bif_D_sol009.csv
2026-03-08T03:15:02,re400_lx10_lz6,D,1,4,5,1,ok,378.44557553313865,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol001.csv
2026-03-08T03:15:17,re400_lx10_lz6,D,1,4,5,2,ok,332.28579572226516,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol002.csv
2026-03-08T03:16:01,re400_lx10_lz6,D,1,4,5,3,ok,107.0590652923159,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol003.csv
2026-03-08T03:16:42,re400_lx10_lz6,D,1,4,5,4,ok,207.48260337462966,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol004.csv
2026-03-08T03:17:00,re400_lx10_lz6,D,1,4,5,5,ok,378.4455752120645,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol005.csv
2026-03-08T03:17:24,re400_lx10_lz6,D,1,4,5,6,ok,198.80976340461152,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_1_4_5/bifurcations/bif_D_sol006.csv
2026-03-08T03:19:14,re400_lx10_lz6,D,2,4,5,1,ok,389.158418910596,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/bifurcations/bif_D_sol001.csv
2026-03-08T03:20:15,re400_lx10_lz6,B,3,4,9,1,ok,184.32884731732452,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/B/jkl_3_4_9/bifurcations/bif_B_sol001.csv
2026-03-08T03:21:11,re400_lx10_lz6,D,2,4,5,2,ok,252.28025390805647,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/bifurcations/bif_D_sol002.csv
2026-03-08T03:22:15,re400_lx10_lz6,C,2,4,9,3,ok,172.87243695781163,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/C/jkl_2_4_9/bifurcations/bif_C_sol003.csv
2026-03-08T03:23:39,re400_lx10_lz6,D,2,4,5,4,ok,333.3699120417093,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/bifurcations/bif_D_sol004.csv
2026-03-08T03:27:27,re400_lx10_lz6,D,2,4,6,2,ok,354.2223390772323,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/bifurcations/bif_D_sol002.csv
2026-03-08T03:29:01,re400_lx10_lz6,D,2,4,5,3,ok,161.83838983412107,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_5/bifurcations/bif_D_sol003.csv
2026-03-08T03:29:11,re400_lx10_lz6,D,2,4,6,1,ok,265.50351648392405,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/bifurcations/bif_D_sol001.csv
2026-03-08T03:30:15,re400_lx10_lz6,D,2,4,6,3,ok,339.6956087488046,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/bifurcations/bif_D_sol003.csv
2026-03-08T03:31:47,re400_lx10_lz6,D,2,4,6,4,ok,346.495803877964,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_6/bifurcations/bif_D_sol004.csv
2026-03-08T03:38:09,re400_lx10_lz6,D,2,4,7,1,ok,318.8695006967676,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_7/bifurcations/bif_D_sol001.csv
2026-03-08T03:38:18,re400_lx10_lz6,E,1,3,5,1,ok,183.29353017380004,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol001.csv
2026-03-08T03:38:25,re400_lx10_lz6,E,1,3,5,10,ok,376.1619174563713,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol010.csv
2026-03-08T03:38:33,re400_lx10_lz6,E,1,3,5,11,ok,380.8182584346943,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol011.csv
2026-03-08T03:38:40,re400_lx10_lz6,E,1,3,5,12,ok,342.5743447121411,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol012.csv
2026-03-08T03:38:47,re400_lx10_lz6,E,1,3,5,13,ok,364.799441884075,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol013.csv
2026-03-08T03:38:55,re400_lx10_lz6,E,1,3,5,14,ok,325.17829758774394,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol014.csv
2026-03-08T03:39:04,re400_lx10_lz6,E,1,3,5,15,ok,322.2494927109382,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol015.csv
2026-03-08T03:39:15,re400_lx10_lz6,E,1,3,5,16,ok,258.1193936004403,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol016.csv
2026-03-08T03:39:25,re400_lx10_lz6,E,1,3,5,2,ok,250.8746144347402,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol002.csv
2026-03-08T03:39:32,re400_lx10_lz6,E,1,3,5,3,ok,376.16191778404635,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol003.csv
2026-03-08T03:39:38,re400_lx10_lz6,E,1,3,5,4,ok,364.7994416707936,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol004.csv
2026-03-08T03:39:44,re400_lx10_lz6,D,2,4,8,1,ok,316.744567426323,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/D/jkl_2_4_8/bifurcations/bif_D_sol001.csv
2026-03-08T03:39:47,re400_lx10_lz6,E,1,3,5,5,ok,183.2935308668772,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol005.csv
2026-03-08T03:39:50,re400_lx10_lz6,E,1,3,5,6,ok,385.23492365275484,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol006.csv
2026-03-08T03:39:55,re400_lx10_lz6,E,1,3,5,7,ok,325.1782975373322,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol007.csv
2026-03-08T03:39:57,re400_lx10_lz6,E,1,3,5,8,ok,385.23492390752546,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol008.csv
2026-03-08T03:40:10,re400_lx10_lz6,E,1,4,5,1,ok,274.50595917904775,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol001.csv
2026-03-08T03:40:26,re400_lx10_lz6,E,1,3,5,9,ok,105.02351293496109,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_3_5/bifurcations/bif_E_sol009.csv
2026-03-08T03:40:39,re400_lx10_lz6,E,1,4,5,10,ok,369.8769689000497,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol010.csv
2026-03-08T03:41:19,re400_lx10_lz6,E,1,4,5,11,ok,207.48260357573565,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol011.csv
2026-03-08T03:41:29,re400_lx10_lz6,E,1,4,5,12,ok,107.05906526131041,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol012.csv
2026-03-08T03:41:30,re400_lx10_lz6,E,1,4,5,2,ok,274.5059590774357,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol002.csv
2026-03-08T03:41:46,re400_lx10_lz6,E,1,4,5,4,ok,318.88233500959643,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol004.csv
2026-03-08T03:41:48,re400_lx10_lz6,E,1,4,5,3,ok,236.0327649230906,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol003.csv
2026-03-08T03:42:05,re400_lx10_lz6,E,1,4,5,6,ok,334.0181887301745,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol006.csv
2026-03-08T03:42:14,re400_lx10_lz6,E,1,4,5,5,ok,369.87696929456513,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol005.csv
2026-03-08T03:42:19,re400_lx10_lz6,E,1,4,5,7,ok,396.62372999850993,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol007.csv
2026-03-08T03:42:33,re400_lx10_lz6,E,1,4,5,9,ok,396.35222366193415,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol009.csv
2026-03-08T03:43:11,re400_lx10_lz6,E,1,4,5,8,ok,201.16040457208592,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_1_4_5/bifurcations/bif_E_sol008.csv
2026-03-08T03:44:10,re400_lx10_lz6,E,2,4,5,1,ok,321.2365124950482,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol001.csv
2026-03-08T03:44:50,re400_lx10_lz6,E,2,4,5,10,ok,326.0160860271591,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol010.csv
2026-03-08T03:46:29,re400_lx10_lz6,E,2,4,5,11,ok,295.01248082285576,,/home/ebenq/dev/MyCloudAtlas.jl/notebooks/eqb_fuzzing/overnight_runs_updated/re400_lx10_lz6/E/jkl_2_4_5/bifurcations/bif_E_sol011.csv
