direction,continuation_step,Re,period,norm,shear,power,raw_state_path,x0_state_path
lower_Re_attempt,31,454.35655934691664,8.794729007951084,0.2654542354186418,1.6863038961771928,1.6863038961771928,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0031_Re454.35655935_T8.79472901.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0031_Re454.35655935_T8.79472901.asc
lower_Re_attempt,32,455.77077290758183,8.796336636377175,0.2657400811235634,1.6890764961126705,1.6890764961126705,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0032_Re455.77077291_T8.79633664.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0032_Re455.77077291_T8.79633664.asc
lower_Re_attempt,33,457.18498646820274,8.798336762852042,0.26604444466349064,1.6919660870797233,1.6919660870797233,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0033_Re457.18498647_T8.79833676.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0033_Re457.18498647_T8.79833676.asc
lower_Re_attempt,34,458.5992000287642,8.800717053034768,0.2663671262682577,1.6949734838638464,1.6949734838638464,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0034_Re458.59920003_T8.80071705.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0034_Re458.59920003_T8.80071705.asc
lower_Re_attempt,35,460.0134135892548,8.803467632599476,0.26670800570714975,1.6980998908219938,1.6980998908219938,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0035_Re460.01341359_T8.80346763.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0035_Re460.01341359_T8.80346763.asc
lower_Re_attempt,36,461.4276271496634,8.806581021147826,0.2670670380942803,1.7013468878330955,1.7013468878330955,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0036_Re461.42762715_T8.80658102.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0036_Re461.42762715_T8.80658102.asc
lower_Re_attempt,37,462.8418407099789,8.810051965534905,0.2674442429452145,1.7047163944049375,1.7047163944049375,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0037_Re462.84184071_T8.81005197.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0037_Re462.84184071_T8.81005197.asc
lower_Re_attempt,38,464.2560542701899,8.813877347000737,0.26783969484640385,1.7082106344848238,1.7082106344848238,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0038_Re464.25605427_T8.81387735.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0038_Re464.25605427_T8.81387735.asc
lower_Re_attempt,39,465.67026783028473,8.818056111860752,0.26825351297789835,1.711832091312985,1.711832091312985,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0039_Re465.67026783_T8.81805611.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0039_Re465.67026783_T8.81805611.asc
lower_Re_attempt,40,467.08448139025097,8.822589209919506,0.26868584829936326,1.7155834451549725,1.7155834451549725,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0040_Re467.08448139_T8.82258921.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0040_Re467.08448139_T8.82258921.asc
